host_ts,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data
1788822060.422416,CSI_DATA,268033,1a:00:00:00:00:00,-28,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8232401,0,47,1,256,1,47 -16 2 0 7 92 8 91 10 85 12 85 14 85 16 82 18 80 19 77 25 71 34 70 38 72 41 75 39 77 33 77 33 77 35 75 33 77 29 79 25 77 23 77 20 75 22 69 24 70 20 74 14 76 3 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 13 18 59 15 65 12 69 9 73 4 75 -2 78 -6 80 -9 80 -11 80 -5 79 0 84 0 88 -2 87 -5 89 -9 89 -13 87 -13 84 -11 83 -9 87 -6 89 -5 89 -4 87 2 84 12 89 15 96 13 98 -14 18 -35 64 -35 62 -34 61 -32 59 -28 59 -29 58 -27 57 -24 57 -21 57 -14 60 -8 64 -4 66 -4 68 -6 67 -10 66 -11 66 -10 63 -10 63 -14 63 -17 59 -19 58 -19 58 -18 57 -17 56 -18 55 -21 53 -60 34 -63 27 -12 3 -4 0 0 -1 0 -2 0 -1 -1 2 -3 9 -20 55 -26 53 -10 51 -15 51 -20 51 -26 50 -30 49 -33 49 -35 49 -39 49 -42 50 -41 52 -38 57 -36 59 -37 59 -40 59 -43 55 -46 53 -46 52 -44 50 -43 50 -41 50 -40 53 -38 56 -34 58 -31 65 -30 70 -28 71
1788822060.431443,CSI_DATA,268034,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8251339,0,47,1,256,1,47 -16 2 0 52 70 52 65 51 61 47 57 45 58 46 61 47 60 52 60 58 52 61 41 64 39 65 42 63 46 60 49 59 49 59 49 54 49 48 54 47 58 44 60 44 62 47 57 47 52 43 54 38 57 8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 6 57 26 54 30 54 35 53 38 51 42 46 46 43 53 44 61 46 66 51 64 55 59 56 59 56 62 53 64 47 67 43 70 41 68 41 66 39 63 38 65 40 71 45 75 53 70 60 61 62 61 59 63 13 21 43 70 41 69 40 65 40 62 42 58 45 56 48 53 48 52 48 51 47 49 48 49 47 50 49 52 50 54 51 53 50 52 50 51 49 50 49 51 48 50 46 52 39 53 34 55 31 56 26 57 21 59 10 64 4 63 0 10 -1 2 -1 -1 -2 -1 -1 -1 2 0 7 2 46 19 45 25 47 31 45 35 44 40 42 43 42 45 41 48 42 51 41 55 39 59 37 60 35 62 34 65 34 67 34 70 32 70 31 70 32 69 34 65 35 62 39 63 40 64 40 67 41 66 41 66 40 68 40 70
1788822060.4411142,CSI_DATA,268035,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8259860,0,47,1,256,1,47 -16 2 0 99 -59 96 -58 87 -56 83 -59 82 -64 78 -65 74 -66 70 -66 62 -66 59 -71 61 -77 63 -84 63 -84 65 -76 65 -76 60 -77 60 -78 62 -76 60 -72 62 -69 63 -66 60 -63 62 -62 66 -60 70 -57 18 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -13 56 -53 62 -52 68 -50 74 -49 78 -45 82 -41 83 -40 87 -39 90 -36 88 -38 90 -41 95 -41 99 -41 103 -40 103 -37 102 -32 99 -31 96 -34 97 -39 97 -43 98 -47 97 -47 91 -51 93 -59 98 -64 101 -65 21 8 73 15 76 15 75 14 73 13 72 11 70 10 66 6 65 4 65 3 65 -1 66 -5 66 -9 67 -12 69 -15 72 -15 72 -13 72 -11 71 -9 69 -6 66 -5 64 -5 61 -4 60 -2 61 -2 62 1 61 5 53 62 47 67 7 12 1 3 -1 -1 -2 -1 -1 -1 3 1 10 4 59 32 58 36 53 0 54 2 57 5 60 8 60 13 60 18 59 23 60 25 60 29 58 28 60 28 63 31 63 32 66 32 66 31 68 31 71 30 68 30 67 28 66 26 66 24 69 23 69 22 71 20 73 18 75 18
1788822060.451169,CSI_DATA,268037,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8272332,0,47,1,256,1,47 -16 2 0 -85 21 -82 25 -80 25 -80 20 -81 12 -80 8 -77 10 -73 17 -66 30 -61 42 -59 47 -61 46 -64 43 -63 43 -63 45 -64 43 -67 36 -70 26 -71 18 -70 16 -68 17 -63 24 -60 31 -62 30 -64 23 -17 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 9 -49 35 -54 30 -58 27 -61 26 -64 23 -68 15 -73 4 -76 -2 -77 -1 -77 7 -80 17 -81 19 -82 18 -84 15 -84 9 -82 9 -81 11 -81 10 -83 5 -85 -3 -86 -6 -85 -1 -82 12 -83 28 -85 32 -86 27 -26 0 -83 3 -80 3 -79 4 -77 6 -75 8 -75 10 -72 13 -70 15 -70 16 -69 17 -67 19 -66 19 -68 21 -68 22 -67 25 -68 27 -66 26 -66 25 -68 25 -67 23 -66 19 -64 14 -62 11 -62 9 -61 5 -60 1 -60 -17 -58 -21 -11 -4 -3 -3 0 -1 1 -1 0 0 -3 1 -9 3 -48 17 -51 11 -53 16 -55 13 -58 9 -60 8 -63 6 -67 5 -70 2 -71 -1 -73 -4 -74 -7 -75 -9 -74 -11 -74 -12 -75 -12 -75 -12 -77 -11 -78 -8 -79 -6 -78 -6 -79 -5 -80 -4 -80 -4 -77 -2 -79 -1 -82 -1 -82 -3
1788822060.460247,CSI_DATA,268039,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8291751,0,47,1,256,1,47 -16 2 0 63 70 62 66 62 62 61 57 64 53 67 50 66 46 69 45 73 45 72 43 68 39 67 34 69 32 73 33 74 34 74 33 72 31 72 30 72 31 70 31 68 35 67 39 63 41 57 42 52 41 12 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 10 47 41 45 43 47 47 46 51 44 56 42 58 44 60 45 65 44 70 45 76 44 78 41 78 38 76 36 72 39 71 42 76 44 75 45 74 46 71 51 69 55 70 57 73 61 77 61 76 60 73 59 71 -4 19 -1 65 1 67 1 66 2 65 3 65 5 62 10 58 12 57 13 54 15 54 14 55 14 53 14 52 19 52 23 54 23 54 23 56 21 57 19 55 20 52 20 51 17 49 14 50 11 50 8 50 4 50 -38 55 -42 52 -8 8 -3 2 -1 -1 0 -2 0 -2 -1 2 -3 9 -18 51 -22 51 5 44 3 46 3 49 1 53 -2 55 -6 55 -8 56 -10 58 -13 58 -14 57 -17 57 -21 58 -22 57 -21 59 -17 59 -15 62 -13 65 -12 65 -10 64 -7 64 -5 64 -5 66 -4 67 -6 67 -8 66 -10 65
1788822060.470408,CSI_DATA,268040,1a:00:00:00:00:00,-28,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8301937,0,47,1,256,1,47 -16 2 0 29 -80 28 -80 29 -80 25 -80 17 -79 12 -78 9 -77 8 -76 13 -74 19 -74 20 -72 16 -73 7 -75 -1 -78 -2 -79 2 -79 1 -79 -4 -78 -4 -76 -2 -75 2 -73 14 -69 24 -67 29 -66 31 -65 7 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -14 17 -55 18 -57 20 -58 23 -60 26 -60 28 -62 28 -65 29 -67 34 -65 45 -59 56 -55 60 -54 62 -53 59 -55 52 -61 44 -66 42 -67 43 -67 41 -71 36 -75 32 -77 33 -77 42 -71 51 -69 53 -72 52 -75 7 -24 24 -77 21 -76 20 -77 20 -76 19 -73 19 -71 18 -70 14 -69 10 -71 4 -72 -1 -71 -4 -69 -5 -70 -6 -72 -7 -74 -6 -75 -3 -73 -2 -73 0 -73 4 -73 6 -70 5 -67 5 -65 7 -66 11 -64 14 -62 14 -61 20 -59 4 -11 1 -4 -1 0 0 1 0 0 -2 -2 -5 -8 -24 -44 -20 -47 1 -52 5 -54 8 -56 12 -57 16 -58 22 -60 27 -60 28 -60 30 -61 32 -63 31 -64 30 -64 31 -64 32 -64 33 -65 33 -68 33 -68 34 -68 36 -68 35 -68 34 -69 31 -71 28 -71 25 -73 24 -76 23 -76
1788822060.4817421,CSI_DATA,268041,1a:00:00:00:00:00,-28,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8311728,0,47,1,256,1,47 -16 2 0 -72 -65 -71 -63 -71 -63 -69 -56 -72 -48 -79 -44 -78 -40 -80 -40 -84 -43 -82 -42 -77 -38 -74 -33 -77 -30 -83 -31 -84 -32 -85 -33 -83 -31 -83 -28 -85 -26 -82 -26 -83 -31 -83 -40 -77 -46 -67 -47 -62 -46 -15 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -12 -48 -43 -46 -43 -48 -46 -48 -49 -48 -53 -47 -55 -49 -57 -52 -60 -53 -66 -52 -76 -47 -81 -44 -79 -44 -78 -40 -73 -43 -71 -47 -75 -47 -75 -49 -75 -52 -70 -59 -65 -65 -65 -68 -68 -69 -77 -67 -78 -66 -73 -64 -69 -24 -15 -73 -50 -73 -50 -72 -48 -73 -46 -75 -42 -77 -37 -76 -31 -75 -28 -73 -26 -75 -24 -77 -19 -76 -16 -79 -14 -80 -13 -82 -15 -83 -16 -83 -15 -82 -14 -85 -14 -84 -13 -80 -14 -74 -18 -74 -22 -72 -25 -69 -28 -67 -33 -73 -28 -69 -35 -12 -8 -3 -3 0 -1 1 -1 0 -1 -3 0 -9 1 -52 2 -54 -2 -51 -25 -50 -29 -51 -34 -50 -39 -52 -43 -54 -46 -55 -48 -53 -50 -52 -53 -51 -56 -52 -57 -55 -58 -56 -58 -58 -59 -55 -59 -57 -61 -58 -63 -59 -62 -61 -58 -66 -54 -68 -52 -69 -52 -68 -53 -70 -53 -73 -52 -75 -52
1788822060.4943008,CSI_DATA,268042,1a:00:00:00:00:00,-28,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8326776,0,47,1,256,1,47 -16 2 0 7 -94 5 -93 4 -91 2 -90 0 -89 -3 -88 -6 -86 -9 -84 -13 -85 -16 -85 -18 -84 -20 -85 -21 -85 -22 -86 -22 -88 -21 -89 -20 -89 -18 -87 -16 -87 -13 -86 -10 -86 -6 -87 -3 -86 2 -84 6 -83 2 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -14 -11 -55 -8 -58 -6 -61 -4 -65 0 -66 4 -68 6 -70 9 -73 13 -75 16 -78 17 -80 19 -81 20 -82 21 -82 21 -81 20 -81 20 -82 19 -82 18 -85 16 -87 14 -89 14 -89 13 -91 11 -94 10 -96 11 -96 4 -27 13 -87 11 -87 10 -86 8 -85 6 -84 5 -83 2 -81 -1 -80 -4 -80 -8 -81 -12 -81 -15 -80 -16 -80 -17 -81 -18 -82 -18 -84 -16 -84 -15 -85 -13 -85 -11 -84 -9 -82 -5 -81 -3 -80 -1 -80 4 -79 10 -77 21 -74 28 -71 5 -13 2 -4 -1 0 0 1 0 0 -2 -3 -4 -8 -17 -45 -13 -48 -9 -52 -5 -54 -2 -57 1 -60 5 -62 8 -64 11 -66 14 -68 17 -69 19 -71 20 -73 21 -74 22 -75 23 -76 24 -76 24 -76 23 -78 22 -78 21 -78 20 -79 19 -81 18 -83 16 -84 14 -86 13 -88 13 -88
1788822060.504607,CSI_DATA,268043,1a:00:00:00:00:00,-29,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8336063,0,47,1,256,1,47 -16 2 0 46 -86 46 -86 42 -84 40 -86 36 -89 30 -87 26 -87 22 -83 18 -81 17 -85 16 -89 14 -95 13 -95 13 -92 13 -92 13 -93 13 -97 13 -97 13 -94 15 -91 18 -86 20 -81 24 -82 30 -84 36 -86 9 -22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -13 16 -54 19 -56 23 -57 27 -58 31 -60 36 -63 39 -65 41 -64 43 -62 44 -61 48 -65 53 -68 56 -68 59 -69 58 -69 56 -67 55 -67 54 -68 56 -74 54 -77 51 -77 49 -77 47 -75 49 -81 52 -89 54 -95 16 -24 51 -78 51 -75 51 -73 48 -71 44 -72 39 -73 36 -75 33 -76 32 -78 31 -79 26 -82 22 -83 20 -85 19 -87 21 -85 22 -85 23 -83 21 -84 20 -86 21 -86 24 -84 26 -81 26 -78 30 -77 37 -73 43 -70 58 -55 61 -49 11 -9 3 -3 -2 1 -1 1 -1 0 -1 -3 1 -9 8 -48 15 -48 18 -49 23 -50 28 -50 31 -50 34 -51 38 -52 41 -54 44 -55 47 -56 51 -57 54 -58 55 -56 58 -55 60 -55 60 -56 60 -56 61 -56 59 -56 58 -58 54 -62 54 -66 54 -69 54 -69 55 -72 54 -76 52 -77
1788822060.5136461,CSI_DATA,268044,1a:00:00:00:00:00,-28,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8344280,0,47,1,256,1,47 -16 2 0 79 45 79 42 77 39 74 41 71 47 70 48 69 45 71 38 78 24 83 11 82 6 80 8 81 15 83 20 84 20 84 21 82 27 78 37 75 42 72 43 70 42 75 35 78 28 74 30 67 36 16 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -1 51 -1 52 5 55 8 58 11 59 17 58 25 57 33 57 40 59 41 67 35 75 28 76 27 73 28 69 32 67 39 69 44 69 43 68 44 66 48 64 54 64 57 68 53 78 43 86 33 87 30 85 35 7 21 32 63 31 60 31 59 32 58 34 57 36 58 38 57 38 55 39 52 39 48 40 45 39 43 40 45 42 47 45 47 46 48 45 48 46 49 47 54 45 55 41 56 38 55 34 51 32 50 26 51 21 52 -21 72 -26 70 -6 12 -3 3 -1 -2 -1 -2 -1 -1 1 1 3 6 20 39 17 42 28 24 27 27 27 31 26 33 26 35 26 40 26 44 26 47 25 49 25 48 23 47 21 48 19 50 18 53 19 55 21 57 22 57 23 57 23 59 25 62 27 64 28 63 29 59 30 57 31 57 29 59
1788822060.524021,CSI_DATA,268045,1a:00:00:00:00:00,-29,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8352388,0,47,1,256,1,47 -16 2 0 -84 52 -80 55 -81 55 -79 50 -79 45 -81 45 -79 45 -78 50 -75 60 -67 66 -60 66 -58 63 -61 63 -62 68 -64 70 -69 69 -71 61 -75 53 -79 50 -80 47 -81 47 -82 50 -79 50 -77 42 -77 34 -20 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 12 -31 47 -34 45 -38 47 -41 49 -46 48 -51 43 -60 37 -67 35 -72 37 -77 42 -77 44 -77 44 -77 44 -74 41 -75 38 -77 40 -77 41 -78 40 -79 39 -82 36 -86 36 -89 40 -90 48 -86 55 -83 55 -84 48 -23 16 -74 52 -72 54 -72 56 -72 57 -69 56 -68 57 -63 56 -60 56 -57 57 -58 60 -57 62 -55 62 -56 65 -55 65 -54 68 -56 70 -57 69 -57 67 -60 67 -61 62 -61 57 -62 51 -66 49 -68 47 -70 42 -71 35 -74 36 -76 29 -14 4 -5 0 0 -1 0 -2 0 -1 -1 2 -2 7 -11 45 -15 45 -27 45 -30 44 -34 44 -37 44 -41 46 -46 48 -49 46 -52 43 -56 43 -61 43 -66 42 -69 41 -70 41 -71 42 -70 40 -71 42 -71 45 -72 47 -71 47 -72 47 -73 47 -73 47 -72 47 -74 52 -78 54 -80 52
1788822060.53532,CSI_DATA,268046,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8363292,0,47,1,256,1,47 -16 2 0 -60 -79 -60 -77 -58 -73 -57 -70 -59 -70 -60 -68 -61 -67 -64 -64 -70 -57 -75 -50 -79 -48 -81 -48 -79 -52 -76 -57 -75 -59 -76 -57 -74 -59 -70 -64 -68 -64 -67 -65 -65 -66 -66 -63 -67 -62 -63 -65 -57 -69 -14 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -8 -47 -30 -46 -34 -47 -39 -47 -42 -46 -46 -43 -52 -41 -56 -40 -61 -42 -64 -48 -64 -52 -65 -53 -66 -53 -67 -51 -69 -47 -73 -43 -77 -41 -78 -42 -76 -44 -76 -45 -75 -48 -77 -51 -78 -57 -75 -66 -72 -69 -73 -68 -76 -20 -18 -63 -60 -63 -61 -64 -62 -66 -59 -67 -56 -67 -51 -69 -46 -69 -43 -71 -44 -74 -45 -74 -45 -73 -43 -73 -41 -75 -37 -76 -36 -81 -36 -82 -34 -81 -35 -80 -35 -80 -34 -76 -36 -74 -42 -70 -46 -69 -50 -64 -53 -59 -57 -61 -50 -57 -53 -11 -11 -3 -5 1 0 1 0 0 0 -3 -2 -9 -5 -43 -25 -42 -27 -42 -29 -43 -31 -43 -34 -44 -38 -45 -42 -46 -44 -47 -46 -47 -51 -45 -57 -44 -64 -42 -68 -39 -68 -39 -68 -40 -66 -42 -66 -44 -67 -47 -67 -49 -67 -52 -64 -56 -61 -61 -62 -61 -64 -60 -67 -59 -71 -58 -73 -55 -70
1788822060.549637,CSI_DATA,268048,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8382104,0,47,1,256,1,47 -16 2 0 -94 1 -94 3 -92 4 -90 6 -89 10 -88 14 -86 15 -85 17 -85 22 -85 26 -85 28 -85 31 -87 33 -88 32 -89 32 -91 32 -92 31 -93 29 -92 27 -91 24 -90 20 -90 17 -92 13 -92 7 -92 1 -23 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 3 -56 11 -58 8 -61 6 -63 4 -65 1 -69 -3 -71 -5 -72 -8 -74 -11 -76 -12 -80 -14 -81 -16 -80 -16 -79 -16 -80 -17 -82 -18 -82 -18 -82 -16 -84 -13 -85 -9 -87 -7 -88 -7 -89 -6 -93 -3 -96 -2 -98 -2 -28 -1 -89 -3 -88 -3 -88 -2 -86 0 -85 3 -83 7 -82 11 -81 13 -81 15 -82 18 -82 22 -81 24 -81 26 -83 27 -84 28 -86 28 -86 27 -87 27 -88 27 -87 26 -86 22 -85 17 -85 13 -86 9 -86 2 -86 -5 -83 -17 -81 -24 -15 -6 -5 -3 1 -1 1 -1 0 -1 -3 1 -8 4 -44 21 -46 17 -51 10 -54 6 -57 3 -59 0 -62 -2 -64 -4 -66 -7 -68 -9 -70 -12 -72 -14 -74 -16 -74 -17 -75 -18 -76 -18 -76 -19 -77 -19 -78 -19 -78 -17 -79 -14 -80 -11 -82 -9 -84 -8 -85 -7 -87 -6 -89 -6 -89 -6
1788822060.5588439,CSI_DATA,268049,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8391733,0,47,1,256,1,47 -16 2 0 91 -9 92 -12 94 -13 95 -15 92 -18 87 -20 85 -22 83 -24 82 -31 82 -40 78 -43 78 -42 82 -41 86 -42 90 -42 94 -41 98 -40 96 -37 93 -34 92 -30 89 -26 88 -25 92 -24 93 -19 93 -13 23 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -4 55 -15 59 -12 62 -9 64 -7 66 -4 71 1 74 6 73 8 73 9 75 9 81 9 83 8 80 7 79 8 80 11 82 12 83 13 84 12 87 9 88 6 86 4 85 2 86 -1 91 -7 94 -10 96 -9 26 -1 86 -2 87 -3 87 -3 85 -5 85 -9 83 -12 82 -16 81 -18 82 -22 81 -28 79 -33 78 -36 77 -36 81 -35 85 -34 86 -32 87 -30 89 -31 88 -30 89 -29 88 -27 87 -24 85 -21 88 -19 88 -12 87 -4 83 13 80 20 14 4 4 1 -2 -1 -2 1 -1 0 1 -3 7 -7 42 -30 46 -25 50 -16 54 -11 56 -8 59 -5 61 -2 63 2 65 6 68 8 70 9 73 9 76 8 77 8 76 9 74 11 74 14 75 16 77 16 77 14 78 11 79 7 81 6 84 4 86 2 86 -3 87 -7 88 -8
1788822060.570677,CSI_DATA,268050,1a:00:00:00:00:00,-29,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8402191,0,47,1,256,1,47 -16 2 0 -100 -18 -101 -16 -100 -14 -98 -11 -97 -6 -97 0 -97 2 -98 5 -99 9 -100 12 -99 14 -100 17 -102 20 -105 21 -107 21 -108 20 -109 19 -108 17 -107 16 -107 12 -106 7 -106 2 -105 -3 -104 -10 -103 -15 -26 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -3 -66 -10 -67 -13 -67 -16 -69 -19 -70 -24 -71 -29 -73 -31 -75 -33 -76 -36 -77 -40 -79 -43 -79 -44 -77 -44 -76 -43 -77 -43 -80 -42 -81 -41 -81 -39 -82 -36 -85 -32 -88 -30 -90 -29 -93 -29 -96 -27 -100 -25 -102 -25 -29 -6 -94 -17 -94 -16 -94 -14 -94 -11 -94 -8 -92 -4 -92 1 -91 4 -92 6 -94 8 -95 10 -94 12 -94 15 -96 19 -98 21 -101 22 -101 21 -102 20 -102 19 -102 17 -101 13 -100 7 -99 1 -99 -4 -98 -11 -95 -18 -90 -26 -86 -33 -16 -7 -5 -3 1 0 1 -1 0 0 -4 0 -11 1 -57 5 -58 0 -61 -8 -62 -12 -64 -15 -65 -18 -66 -21 -68 -24 -69 -27 -70 -30 -71 -34 -72 -39 -73 -42 -71 -43 -71 -44 -73 -42 -74 -41 -76 -39 -78 -37 -79 -35 -79 -32 -81 -29 -84 -27 -86 -27 -87 -27 -89 -27 -91 -27 -90 -27
1788822060.580556,CSI_DATA,268051,1a:00:00:00:00:00,-29,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8411729,0,47,1,256,1,47 -16 2 0 59 -77 58 -77 54 -76 52 -75 51 -78 49 -80 46 -81 43 -83 33 -89 25 -92 24 -93 26 -94 31 -95 37 -94 38 -95 37 -95 39 -94 44 -93 46 -92 49 -89 52 -86 49 -87 48 -87 53 -82 58 -77 15 -19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -14 25 -56 31 -55 37 -55 41 -54 46 -53 50 -51 53 -51 56 -51 59 -51 58 -56 56 -61 56 -62 58 -59 59 -55 62 -53 66 -53 65 -53 64 -53 63 -54 63 -57 64 -60 63 -62 57 -69 53 -77 53 -81 54 -82 3 -26 18 -80 19 -79 19 -79 15 -80 10 -78 7 -79 3 -76 1 -75 0 -76 -2 -80 -6 -83 -7 -82 -8 -86 -7 -87 -6 -88 -5 -92 -7 -90 -6 -89 -6 -92 -4 -89 0 -85 7 -81 10 -83 15 -85 21 -83 27 -79 13 -90 22 -87 4 -16 2 -5 0 0 0 1 0 0 -3 -2 -6 -8 -30 -45 -25 -49 1 -54 5 -55 9 -56 13 -56 16 -57 18 -60 18 -60 21 -58 25 -59 29 -61 31 -64 32 -65 33 -65 33 -66 33 -64 34 -66 33 -67 31 -67 29 -67 25 -68 22 -69 21 -70 21 -71 22 -76 22 -82 21 -84
1788822060.599044,CSI_DATA,268052,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8431508,0,47,1,256,1,47 -16 2 0 65 -63 64 -64 62 -64 59 -66 56 -68 54 -70 51 -70 49 -72 47 -74 45 -77 44 -78 43 -80 42 -82 43 -82 44 -84 46 -84 48 -83 49 -81 49 -79 50 -77 53 -74 57 -71 61 -67 63 -61 66 -56 16 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -11 39 -41 42 -41 46 -42 50 -41 53 -39 56 -36 59 -35 61 -35 65 -34 68 -34 70 -34 71 -33 72 -34 71 -34 70 -35 70 -35 68 -36 67 -37 67 -41 67 -45 67 -48 67 -50 68 -52 68 -56 69 -59 70 -59 20 -16 65 -52 64 -53 63 -54 62 -55 60 -58 57 -59 54 -61 52 -62 51 -64 50 -67 48 -69 46 -69 45 -71 44 -73 45 -75 47 -76 49 -76 51 -75 52 -75 52 -73 53 -69 56 -65 58 -60 60 -57 63 -51 66 -46 73 -31 75 -25 13 -4 4 -1 -2 0 -2 1 -1 0 1 -3 5 -8 32 -40 36 -38 38 -37 42 -36 45 -35 48 -34 51 -33 54 -32 57 -30 60 -29 63 -28 65 -27 67 -26 68 -25 68 -24 68 -26 67 -27 68 -28 68 -31 67 -33 66 -34 65 -37 66 -40 66 -42 66 -43 68 -46 68 -48 68 -48
1788822060.610522,CSI_DATA,268053,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8431758,0,47,1,256,1,47 -16 2 0 -82 -55 -84 -54 -84 -52 -88 -48 -93 -37 -92 -30 -92 -28 -89 -28 -85 -35 -86 -44 -88 -47 -92 -42 -97 -33 -98 -28 -100 -29 -100 -30 -105 -30 -107 -25 -102 -24 -99 -26 -92 -32 -82 -44 -77 -59 -74 -68 -73 -70 -19 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -9 -52 -38 -54 -40 -55 -42 -55 -44 -53 -49 -56 -54 -61 -53 -62 -53 -56 -56 -48 -63 -42 -74 -40 -80 -38 -79 -42 -77 -50 -71 -55 -69 -56 -68 -57 -66 -64 -63 -72 -57 -75 -51 -72 -52 -66 -60 -64 -71 -69 -75 -75 -76 -6 -21 -26 -64 -27 -67 -28 -68 -29 -66 -31 -65 -32 -59 -32 -57 -33 -57 -33 -61 -38 -63 -44 -64 -46 -63 -47 -57 -49 -55 -50 -56 -48 -59 -47 -61 -46 -63 -41 -59 -38 -59 -35 -59 -32 -62 -31 -64 -29 -68 -26 -68 -22 -68 39 -72 45 -69 9 -13 3 -5 -2 1 0 1 0 0 -2 -4 -4 -12 -16 -59 -11 -58 -27 -43 -25 -45 -23 -48 -21 -51 -18 -54 -15 -55 -12 -55 -9 -58 -6 -61 -4 -66 -5 -71 -6 -72 -5 -71 -7 -67 -8 -65 -10 -65 -11 -67 -11 -66 -13 -64 -16 -61 -16 -62 -17 -66 -18 -73 -21 -75 -25 -74 -27 -71
1788822060.619232,CSI_DATA,268054,1a:00:00:00:00:00,-27,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,8441723,0,47,1,256,1,47 -16 2 0 78 36 77 34 76 30 75 25 78 21 80 18 78 16 80 15 83 12 83 9 81 7 80 5 81 5 83 8 85 9 86 7 84 7 84 8 84 8 81 10 81 14 83 18 80 21 73 25 69 27 16 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 5 48 20 47 23 50 27 51 30 51 35 48 38 49 39 51 41 52 44 56 48 56 48 54 48 53 48 52 45 52 45 53 49 53 48 56 46 58 44 63 41 67 39 69 40 73 41 76 38 76 36 75 35 -1 14 9 47 11 50 10 50 11 49 12 49 14 46 17 44 18 44 19 46 22 46 23 44 23 42 23 39 25 40 27 43 25 45 24 47 24 48 23 46 23 45 21 44 18 44 17 43 15 44 11 44 7 43 -47 51 -51 47 -10 8 -4 2 0 -2 0 -2 0 -1 -1 3 -2 9 -12 48 -15 46 9 31 6 32 6 34 5 36 3 38 0 40 -2 41 -3 43 -3 44 -4 45 -5 46 -7 45 -8 45 -6 44 -6 44 -4 45 -4 47 -3 47 -2 46 1 46 3 47 4 50 6 52 7 51 8 49 8 48
