,-14,-38,-17,-37,-21,-40,-23,-43,-25,-47,-27,-53,-25,-60,-26,-68,-25,-67,-25,-68,-25,-72,-22,-75,-17,-77,-18,-78,-20,-70,-20,-64,-20,-56,-22,-56,-30,-59,-34,-64,-33,-67,-34,-69,-34,-67]"
CSI_DATA,16151,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51526520,0,47,1,256,1,"[47,-16,2,0,5,93,11,103,14,102,13,90,13,92,13,98,12,93,12,77,21,71,34,81,35,83,34,87,34,94,34,98,29,95,27,87,32,93,25,88,17,74,19,72,19,62,17,46,22,44,29,41,24,33,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,9,-13,35,-7,32,-17,44,-22,55,-12,46,-4,46,-4,53,-12,59,-21,67,-22,69,-19,77,-19,88,-19,86,-21,87,-26,91,-37,91,-39,77,-28,63,-28,73,-28,84,-23,81,-21,68,-12,67,-1,90,1,101,-5,93,-11,24,-27,82,-26,82,-21,85,-17,78,-15,71,-10,76,-8,82,-8,82,-10,83,-8,82,-6,79,-3,76,0,76,4,79,6,83,2,90,-4,87,-5,80,-5,71,-2,68,0,68,-3,61,-5,52,-2,49,-2,45,-6,44,-26,40,-29,40,-6,8,-3,2,-1,-1,1,-1,-1,-1,-3,0,-9,2,-45,16,-36,17,-19,25,-20,28,-27,34,-37,39,-37,39,-33,44,-28,49,-30,54,-37,60,-45,60,-49,57,-48,53,-47,51,-49,54,-51,57,-55,58,-56,59,-51,56,-46,57,-43,62,-42,65,-43,63,-40,61,-36,70,-35,75,-34,70]"
CSI_DATA,16152,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51526794,0,47,1,256,1,"[47,-16,2,0,-75,-55,-85,-58,-86,-56,-78,-51,-79,-47,-84,-47,-80,-44,-70,-37,-68,-43,-74,-53,-70,-53,-67,-53,-72,-55,-82,-55,-83,-54,-76,-55,-77,-56,-75,-50,-66,-42,-62,-41,-54,-38,-43,-38,-37,-38,-35,-30,-30,-23,-7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-8,-34,-23,-29,-16,-34,-27,-40,-35,-36,-28,-44,-20,-54,-15,-54,-19,-56,-34,-52,-52,-51,-67,-52,-73,-48,-69,-50,-64,-57,-66,-60,-75,-54,-70,-46,-58,-49,-59,-57,-58,-59,-52,-51,-50,-48,-53,-58,-64,-62,-71,-57,-71,-27,-6,-80,-19,-82,-20,-81,-21,-79,-19,-76,-18,-76,-17,-76,-17,-76,-16,-74,-9,-74,-6,-73,-5,-68,-2,-68,-2,-71,-2,-76,-3,-80,-3,-77,-7,-74,-13,-73,-16,-62,-13,-59,-12,-51,-12,-44,-9,-43,-10,-41,-13,-39,-15,-33,-2,-25,-4,-6,-1,-1,-1,0,0,1,0,0,-1,-3,-1,-7,0,-37,3,-30,9,-28,1,-33,1,-40,-7,-45,-17,-46,-17,-49,-16,-51,-18,-53,-21,-55,-26,-56,-31,-57,-32,-59,-31,-57,-33,-64,-38,-65,-42,-67,-47,-69,-47,-65,-41,-59,-39,-59,-38,-59,-35,-59,-29,-60,-28,-67,-30,-71,-29,-71,-27]"
CSI_DATA,16156,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51540101,0,47,1,256,1,"[47,-16,2,0,56,-81,53,-76,56,-66,56,-61,53,-68,52,-75,44,-78,39,-84,47,-91,48,-89,39,-70,40,-53,45,-63,43,-87,38,-101,38,-100,38,-86,37,-72,37,-65,35,-63,33,-61,29,-60,24,-59,24,-46,31,-37,8,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,17,-20,19,-19,35,-30,41,-36,35,-35,34,-39,37,-45,33,-43,43,-47,66,-56,81,-52,84,-41,79,-38,69,-35,69,-37,78,-40,76,-40,68,-46,65,-47,64,-39,60,-39,60,-49,72,-56,77,-58,73,-55,66,-49,9,-22,36,-74,38,-79,37,-81,36,-82,32,-81,26,-81,22,-77,19,-76,19,-79,24,-78,25,-66,24,-65,26,-74,26,-80,23,-79,23,-79,23,-80,22,-81,20,-78,18,-73,20,-68,23,-58,23,-49,21,-48,21,-40,21,-28,14,-20,14,-13,2,-2,1,-1,-1,0,-1,0,0,-1,1,-2,5,-4,20,-23,12,-24,11,-26,16,-26,27,-32,31,-37,24,-41,20,-47,18,-50,19,-49,29,-51,46,-51,58,-53,57,-49,56,-48,56,-51,56,-50,60,-51,58,-54,53,-56,51,-56,47,-53,45,-55,44,-59,47,-61,52,-64,54,-66,52,-65]"
CSI_DATA,16165,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51558206,0,47,1,256,1,"[47,-16,2,0,37,-90,39,-97,39,-94,35,-83,32,-84,30,-89,25,-85,19,-74,10,-75,2,-89,0,-90,6,-90,17,-98,22,-103,18,-96,12,-85,9,-89,15,-84,19,-71,18,-71,13,-69,3,-56,-5,-48,-7,-46,-1,-44,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,24,-27,15,-24,27,-33,39,-41,30,-35,21,-36,25,-41,35,-44,44,-56,42,-65,39,-69,42,-75,44,-75,47,-71,58,-71,72,-69,66,-55,51,-48,54,-54,57,-60,51,-60,45,-54,35,-60,31,-83,35,-92,37,-84,18,-19,56,-66,59,-69,58,-72,53,-73,48,-71,43,-71,37,-69,37,-69,38,-70,36,-72,38,-72,38,-70,39,-71,39,-77,37,-82,37,-82,37,-75,37,-73,38,-69,33,-64,30,-61,30,-54,27,-46,23,-43,21,-37,24,-33,32,-7,33,0,7,0,2,0,-1,0,-2,0,0,0,2,0,7,-1,43,-6,35,-10,22,-25,25,-26,34,-29,43,-29,40,-28,37,-33,39,-38,45,-38,52,-41,59,-39,61,-38,61,-36,60,-36,66,-39,70,-40,75,-38,74,-37,66,-35,63,-39,60,-43,58,-45,57,-45,55,-46,56,-52,60,-56,60,-55]"
CSI_DATA,16166,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51558366,0,47,1,256,1,"[47,-16,2,0,-63,80,-50,78,-31,76,-31,74,-33,78,-28,83,-27,85,-30,89,-32,92,-28,88,-25,76,-22,71,-19,81,-23,88,-30,97,-37,100,-32,89,-22,78,-17,71,-15,70,-10,62,-8,61,-10,64,-12,48,-17,36,-6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,6,-27,20,-26,14,-41,21,-56,35,-53,35,-41,31,-34,43,-31,54,-40,58,-60,60,-79,51,-84,40,-78,34,-66,34,-61,42,-73,42,-78,31,-71,31,-62,43,-54,48,-54,46,-61,50,-67,54,-67,58,-61,64,-57,66,-22,22,-67,71,-68,71,-60,69,-53,68,-51,69,-50,72,-45,73,-43,74,-39,73,-38,76,-36,78,-32,73,-33,73,-34,79,-34,83,-38,85,-44,84,-43,78,-41,74,-34,61,-28,56,-24,50,-22,49,-20,49,-20,41,-20,35,-25,22,-21,15,-3,3,-1,0,0,-1,0,-1,-1,-1,-2,1,-4,4,-24,23,-20,23,-18,19,-20,17,-32,17,-45,21,-49,25,-51,30,-51,34,-50,38,-53,40,-60,42,-66,38,-68,35,-69,31,-75,33,-75,33,-80,34,-83,33,-75,34,-67,33,-62,36,-62,35,-65,37,-66,43,-65,52,-63,60,-62,65]"
CSI_DATA,16167,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51572927,0,47,1,256,1,"[47,-16,2,0,46,-99,40,-90,25,-75,27,-82,31,-87,28,-80,24,-86,17,-83,10,-75,7,-79,9,-81,10,-87,12,-91,14,-25,10,22,11,-42,19,-87,21,-73,21,-66,21,-69,17,-59,2,-51,-6,-57,6,-51,18,-48,5,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,18,-23,21,-29,28,-37,32,-37,31,-36,34,-45,33,-54,29,-53,29,-53,29,-64,42,-74,55,-71,56,-69,57,-70,60,-66,63,-64,62,-66,52,-63,49,-57,50,-49,53,-47,51,-55,40,-57,37,-64,39,-81,40,-91,27,-16,61,-53,50,-51,36,-43,27,-37,30,-42,40,-46,52,-49,60,-52,54,-55,55,-57,53,-55,51,-48,52,-48,54,-56,54,-46,54,-38,46,-52,45,-63,43,-57,46,-51,47,-45,44,-37,33,-32,28,-34,26,-28,25,-22,24,-4,17,-7,3,-2,-1,-1,-2,-1,-2,-1,0,0,2,0,5,0,30,1,25,-3,16,-10,19,-9,27,-13,36,-14,39,-18,43,-25,47,-27,51,-23,54,-15,57,-13,63,-15,64,-10,64,-5,67,-7,72,-8,74,-12,76,-16,69,-18,65,-18,60,-19,63,-21,67,-27,70,-27,70,-26,70,-27,64,-29]"
CSI_DATA,16169,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51615758,0,47,1,256,1,"[47,-16,2,0,-69,80,-77,76,-77,59,-69,48,-70,54,-72,62,-64,65,-54,63,-51,68,-47,77,-38,78,-48,74,-68,70,-73,75,-61,83,-50,82,-52,69,-60,54,-62,46,-61,51,-56,53,-38,52,-20,51,-25,44,-37,36,-11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5,-24,16,-15,20,-21,32,-28,30,-29,27,-36,41,-40,47,-42,38,-53,44,-57,62,-57,70,-62,67,-60,64,-61,55,-76,45,-90,42,-80,47,-65,50,-65,40,-71,30,-69,32,-61,40,-58,52,-62,66,-64,70,-58,66,-16,-8,-57,-9,-64,-7,-67,-8,-68,-12,-66,-11,-62,-7,-58,-4,-56,-3,-58,-1,-63,2,-61,4,-57,3,-62,0,-70,-2,-69,2,-64,2,-55,-2,-54,-5,-55,-8,-56,-7,-54,-5,-45,-6,-33,-5,-29,0,-28,0,-26,-4,-6,-28,0,-31,0,-7,0,-3,0,0,0,0,-1,-1,-2,-2,-4,-5,-21,-22,-19,-16,-21,1,-22,-5,-28,-8,-30,-15,-30,-14,-34,-7,-38,-5,-40,-9,-46,-10,-50,-9,-53,-8,-51,-8,-51,-11,-55,-19,-57,-25,-57,-27,-53,-24,-48,-20,-47,-21,-49,-21,-51,-21,-54,-19,-56,-12,-59,-7,-61,-5,-60,-6]"
CSI_DATA,16170,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51615972,0,47,1,256,1,"[47,-16,2,0,-97,-18,-100,-7,-93,13,-85,9,-84,1,-84,6,-86,10,-83,5,-80,6,-87,16,-87,15,-90,7,-97,8,-96,15,-97,12,-95,4,-95,6,-85,6,-70,2,-71,2,-63,3,-54,0,-53,-3,-44,5,-37,7,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-37,3,-32,0,-45,-13,-66,-19,-58,-13,-47,-4,-51,-2,-63,-3,-73,-2,-72,-12,-73,-28,-78,-37,-76,-39,-82,-38,-89,-34,-87,-35,-75,-45,-64,-42,-77,-34,-79,-24,-69,-18,-63,-22,-60,-21,-78,-15,-99,-18,-103,-28,-12,-17,-44,-47,-46,-49,-45,-45,-33,-42,-26,-46,-32,-45,-38,-43,-41,-42,-46,-42,-47,-43,-46,-39,-43,-36,-43,-45,-49,-34,-53,-21,-55,-14,-50,-15,-46,-17,-39,-25,-29,-35,-27,-43,-25,-34,-24,-33,-25,-31,-23,-25,-24,-21,-12,-38,-17,-34,-4,-6,-3,-2,-1,0,-1,1,0,-1,1,-4,1,-10,7,-51,1,-43,-13,-13,-12,-17,-13,-24,-16,-33,-18,-38,-20,-39,-22,-38,-24,-39,-28,-40,-29,-46,-25,-52,-23,-54,-19,-52,-20,-53,-21,-52,-21,-56,-20,-62,-19,-59,-20,-51,-22,-44,-18,-45,-19,-51,-23,-54,-32,-51,-38,-48,-39,-46]"
CSI_DATA,16171,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51616132,0,47,1,256,1,"[47,-16,2,0,-105,-24,-95,-14,-81,-1,-92,-7,-99,-15,-89,-11,-89,-6,-88,-3,-83,1,-85,9,-85,11,-86,6,-88,4,-87,7,-103,15,-106,10,-89,0,-76,-3,-68,-5,-67,-6,-57,-3,-54,6,-59,10,-46,3,-41,-2,-12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-28,-9,-32,-11,-43,-16,-50,-23,-48,-26,-52,-29,-56,-29,-55,-23,-56,-19,-65,-22,-76,-34,-78,-48,-73,-49,-72,-47,-75,-46,-78,-50,-76,-51,-69,-46,-66,-44,-58,-42,-51,-40,-59,-39,-64,-33,-75,-27,-89,-25,-96,-26,-25,-11,-81,-34,-80,-39,-75,-40,-69,-39,-74,-38,-76,-35,-76,-29,-78,-24,-82,-23,-84,-24,-81,-21,-74,-21,-74,-24,-81,-24,-77,-19,-78,-17,-81,-15,-82,-16,-76,-17,-70,-21,-63,-22,-57,-22,-51,-17,-52,-15,-41,-17,-31,-17,-19,-16,-12,-9,-2,-1,0,0,0,0,0,1,0,-1,-3,-2,-5,-5,-19,-25,-15,-20,-19,-14,-19,-18,-25,-25,-33,-30,-39,-30,-46,-31,-48,-34,-49,-38,-48,-42,-49,-48,-54,-57,-54,-59,-49,-61,-47,-62,-48,-65,-50,-65,-53,-65,-51,-60,-50,-57,-47,-52,-48,-53,-54,-53,-60,-53,-65,-52,-69,-53,-69,-48]"
CSI_DATA,16173,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,51660586,0,47,1,256,1,"[47,-16,2,0,7,89,10,85,10,80,7,76,7,79,9,82,12,80,18,84,22,95,26,92,21,70,9,59,10,69,23,85,31,33,25,-23,16,31,10,80,7,71,9,68,11,62,14,62,19,65,12,53,-1,43,-2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,31,4,28,-3,45,-5,57,-2,53,2,52,8,56,12,54,7,62,-3,85,-15,95,-24,88,-22,77,-16,68,-14,69,-20,79,-22,79,-19,76,-16,73,-17,65,-17,62,-13,72,-14,84,-11,85,-6,77,-6,72,1,31,1,79,1,70,0,57,-2,50,-3,51,-2,60,3,74,8,85,15,84,19,91,18,86,13,76,7,74,9,80,18,85,26,73,27,50,21,61,12,75,7,76,4,72,1,66,0,56,3,55,-1,46,-5,33,-4,21,0,13,0,1,0,-1,0,-2,0,-2,-1,0,0,2,0,6,0,32,2,26,3,23,-1,25,-8,34,-10,44,-4,48,-1,54,-2,58,-5,61,-11,65,-20,75,-27,80,-26,74,-27,70,-28,71,-30,74,-31,77,-29,81,-25,77,-22,71,-22,66,-22,69,-19,75,-17,83,-16,85,-18,83,-19,77]"
