host_ts,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data
1788817294.165514,CSI_DATA,21720,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107101944,0,47,1,256,1,47 -16 2 0 -98 46 -90 46 -72 45 -80 49 -80 54 -67 53 -66 56 -66 55 -67 50 -70 53 -65 48 -65 45 -71 52 -74 56 -84 65 -87 65 -79 58 -63 52 -53 45 -54 45 -45 39 -42 40 -51 43 -49 29 -52 20 -15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 3 -24 13 -28 10 -44 11 -59 17 -58 18 -57 18 -56 26 -49 34 -52 36 -67 33 -87 23 -96 10 -91 5 -87 8 -88 14 -90 10 -88 5 -83 12 -83 25 -72 24 -62 20 -68 21 -70 16 -76 17 -85 26 -90 35 -24 -4 -76 -5 -76 -5 -72 -8 -60 -11 -59 -9 -65 -3 -71 -3 -72 0 -76 0 -79 -3 -74 -3 -64 -5 -69 -5 -65 2 -60 6 -53 9 -45 9 -43 5 -48 4 -55 0 -63 -2 -50 -6 -45 -3 -45 0 -42 -3 -37 -3 -33 -13 -33 -7 -7 -1 -3 0 -1 0 1 1 -1 -1 -3 -3 -6 -7 -29 -31 -23 -25 -17 -6 -19 -7 -28 -9 -41 -12 -46 -12 -51 -10 -51 -8 -49 -12 -47 -18 -53 -25 -59 -31 -58 -33 -52 -38 -53 -37 -54 -37 -59 -38 -63 -40 -62 -35 -60 -28 -57 -22 -57 -23 -63 -23 -66 -29 -66 -32 -65 -30 -61 -21
1788817294.174581,CSI_DATA,21721,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107107841,0,47,1,256,1,47 -16 2 0 99 3 44 -9 -16 -14 32 -10 88 -6 94 -1 92 6 81 3 80 -17 86 -35 88 -35 89 -32 97 -29 105 -24 101 -17 91 -13 89 -11 83 -2 73 4 74 2 71 -6 58 -11 45 -9 33 -14 29 -19 7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1 37 0 32 -4 46 8 63 21 52 17 39 10 47 10 63 12 77 10 82 11 84 13 88 8 89 5 87 7 93 14 98 28 81 36 66 29 74 24 81 23 77 25 69 31 75 18 97 -5 105 -13 93 -4 13 19 53 51 58 47 43 44 27 44 41 42 56 41 54 41 56 43 59 40 62 33 62 30 59 28 60 28 66 26 73 25 76 31 69 35 64 35 61 38 52 34 49 31 42 27 36 25 33 23 29 21 26 20 7 37 1 30 0 6 -1 1 0 -1 0 -2 -1 0 -2 2 -3 6 -9 41 -2 35 22 16 19 20 20 28 21 37 19 38 20 37 24 38 30 38 34 39 34 44 31 46 26 46 23 46 26 54 29 56 30 61 27 62 26 57 28 51 33 49 36 49 37 51 39 46 46 41 48 42 45 45
1788817294.184959,CSI_DATA,21722,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107119695,0,47,1,256,1,47 -16 2 0 -79 50 -74 58 -62 67 -61 59 -62 54 -57 58 -58 61 -56 59 -48 64 -41 81 -37 80 -45 71 -57 72 -62 76 -67 77 -64 68 -57 66 -53 59 -46 48 -46 49 -40 46 -33 41 -31 40 -18 36 -11 31 -4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 5 -27 22 -25 17 -45 15 -64 20 -52 18 -37 18 -41 23 -52 27 -58 33 -60 36 -68 34 -73 33 -72 31 -77 30 -83 31 -91 26 -90 11 -76 3 -76 16 -71 25 -63 23 -62 19 -56 26 -60 48 -72 59 -80 54 -24 -6 -74 -5 -76 -4 -73 -1 -63 4 -59 6 -64 5 -70 2 -72 2 -74 4 -73 8 -69 15 -62 20 -69 21 -64 23 -55 23 -45 20 -37 14 -38 9 -49 6 -54 6 -61 9 -50 7 -45 7 -41 9 -34 8 -32 9 -41 -20 -43 -22 -9 -5 -4 -2 -1 0 0 1 0 -1 -1 -2 -5 -5 -24 -26 -26 -24 -23 1 -29 -6 -38 -12 -47 -17 -45 -18 -43 -15 -46 -10 -49 -12 -53 -15 -58 -19 -61 -21 -58 -22 -55 -24 -61 -25 -62 -25 -64 -29 -64 -36 -58 -35 -54 -27 -53 -19 -56 -19 -61 -20 -62 -19 -65 -11 -70 -3 -72 3
1788817294.196285,CSI_DATA,21723,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107128201,0,47,1,256,1,47 -16 2 0 -54 -81 -64 -79 -69 -70 -60 -62 -59 -61 -60 -62 -56 -61 -54 -57 -62 -56 -74 -56 -68 -54 -62 -54 -68 -61 -74 -67 -70 -68 -62 -66 -64 -62 -61 -57 -51 -50 -48 -49 -48 -46 -44 -43 -37 -42 -30 -28 -28 -18 -7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -10 -25 -30 -22 -21 -22 -38 -26 -59 -21 -51 -18 -38 -27 -40 -33 -49 -36 -60 -33 -69 -29 -77 -29 -81 -25 -77 -25 -72 -33 -77 -31 -91 -18 -86 -15 -74 -25 -75 -33 -71 -30 -64 -22 -66 -26 -68 -43 -73 -49 -78 -42 -80 -17 -22 -54 -70 -59 -70 -66 -66 -68 -60 -66 -57 -65 -53 -66 -49 -67 -49 -70 -50 -72 -52 -70 -54 -64 -51 -60 -49 -64 -48 -72 -48 -79 -50 -76 -51 -73 -51 -70 -49 -61 -39 -55 -36 -49 -40 -43 -40 -40 -39 -36 -37 -34 -35 -29 -33 -25 -31 -6 -6 -2 -3 0 0 0 1 0 -1 -1 -4 -2 -9 -15 -49 -16 -39 -21 -27 -23 -28 -24 -38 -24 -52 -23 -53 -28 -49 -32 -45 -33 -48 -35 -57 -31 -69 -25 -77 -21 -79 -20 -76 -23 -78 -26 -79 -27 -83 -28 -84 -30 -77 -34 -72 -37 -68 -38 -67 -34 -67 -34 -67 -39 -71 -40 -75 -37 -75
1788817294.205956,CSI_DATA,21724,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107144869,0,47,1,256,1,47 -16 2 0 -50 87 -44 89 -32 86 -35 79 -42 77 -40 79 -37 79 -34 77 -33 81 -29 85 -24 76 -30 66 -38 70 -31 81 -32 96 -46 101 -48 88 -41 72 -37 60 -36 57 -33 55 -31 60 -29 63 -24 46 -24 32 -7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 9 -11 34 -9 31 -16 40 -24 49 -26 48 -27 52 -23 59 -17 56 -25 59 -43 70 -61 75 -69 70 -65 60 -55 53 -54 54 -60 60 -61 61 -58 61 -55 62 -52 54 -49 46 -50 51 -53 58 -52 65 -47 71 -46 70 2 24 -2 76 -5 79 -4 79 -3 78 -3 76 -1 75 1 71 3 69 3 70 0 74 4 76 4 71 1 73 1 78 5 75 3 73 -5 77 -6 77 -3 73 -9 62 -10 56 -10 50 -9 49 -8 51 -11 45 -11 35 2 33 2 23 1 2 0 -1 0 0 -1 -2 0 0 1 1 2 4 17 30 14 28 1 25 -1 28 -7 34 -10 42 -5 46 1 51 3 51 6 48 3 52 -8 59 -17 66 -16 66 -16 64 -16 69 -18 69 -22 70 -23 71 -21 67 -22 64 -19 59 -19 58 -18 62 -17 63 -14 68 -10 71 -7 70
1788817294.216241,CSI_DATA,21725,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107147844,0,47,1,256,1,47 -16 2 0 54 -84 44 -75 34 -68 36 -73 31 -84 22 -86 18 -88 23 -94 34 -97 35 -92 34 -73 34 -62 27 -76 24 -93 30 -42 32 19 25 -30 16 -80 11 -73 10 -72 8 -63 10 -62 13 -67 14 -53 22 -45 7 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -6 16 -18 20 -15 38 -27 52 -44 50 -46 41 -43 31 -51 22 -56 28 -57 53 -60 78 -52 84 -39 78 -34 69 -37 63 -45 71 -43 76 -36 69 -43 61 -54 52 -51 44 -50 50 -58 64 -58 71 -55 66 -58 61 -61 19 -19 63 -62 65 -63 62 -59 60 -57 61 -62 56 -69 46 -69 42 -69 44 -70 51 -69 54 -65 51 -54 54 -51 53 -62 51 -74 53 -64 55 -46 53 -57 48 -66 42 -55 37 -49 31 -41 30 -39 29 -41 26 -34 24 -30 23 -16 15 -14 1 -3 -1 -1 0 -1 -2 0 0 -1 1 -2 5 -3 29 -13 24 -13 18 -12 20 -13 32 -18 44 -27 47 -34 46 -40 43 -43 41 -44 47 -41 60 -39 73 -31 77 -27 76 -21 77 -23 75 -27 76 -31 79 -33 74 -37 67 -38 61 -38 60 -36 67 -39 74 -41 77 -41 77 -42 75 -45
1788817294.22519,CSI_DATA,21726,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107158226,0,47,1,256,1,47 -16 2 0 72 78 74 71 73 57 72 60 67 66 65 61 68 56 68 51 70 47 80 43 78 37 70 43 72 52 80 45 96 45 94 56 79 57 65 51 55 46 55 47 52 41 52 32 54 27 41 22 33 22 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 23 20 22 23 26 37 29 48 28 47 32 51 37 53 39 48 41 52 42 64 39 77 34 84 30 82 30 81 29 84 31 87 33 86 33 79 35 79 28 73 25 65 31 65 34 64 46 67 59 73 62 78 17 -2 53 8 58 15 59 17 59 17 57 18 53 12 55 1 55 -4 58 -7 62 -5 63 -4 61 -4 59 1 63 1 67 -4 68 -5 62 -1 58 -1 53 0 50 2 46 4 41 3 39 3 43 3 39 5 30 7 26 -16 17 -16 1 -3 -2 -1 -1 -1 -2 0 0 -1 3 -3 7 -4 39 -14 32 -7 19 9 19 11 21 16 28 16 31 10 34 10 34 11 37 13 40 18 42 25 46 29 46 26 46 26 48 30 47 33 43 35 46 38 44 32 44 29 42 25 46 21 50 19 54 18 54 20 53 24 51 24
1788817294.235275,CSI_DATA,21727,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107170080,0,47,1,256,1,47 -16 2 0 -58 79 -62 83 -62 86 -53 78 -45 77 -42 84 -37 82 -29 77 -34 77 -49 77 -54 71 -52 66 -54 71 -51 85 -40 90 -37 83 -39 73 -33 71 -26 70 -27 68 -28 65 -27 55 -27 38 -26 26 -20 26 -4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 5 -26 20 -19 21 -29 22 -34 20 -24 23 -21 38 -24 47 -26 49 -40 51 -62 45 -77 36 -81 35 -77 37 -70 37 -74 41 -83 46 -74 49 -61 46 -59 40 -59 46 -53 54 -49 52 -58 50 -75 56 -80 59 -72 55 -15 21 -50 75 -54 79 -54 80 -50 80 -44 78 -39 77 -34 76 -32 76 -31 78 -33 80 -37 76 -38 73 -39 76 -38 80 -34 86 -33 88 -33 77 -35 72 -34 71 -28 69 -26 64 -27 55 -26 48 -25 43 -26 34 -27 28 -24 17 -21 9 -5 0 -2 -1 0 -1 1 -1 -1 -1 -3 0 -7 1 -34 16 -26 19 -21 27 -24 28 -32 31 -38 29 -34 31 -32 39 -31 43 -36 44 -46 48 -58 46 -65 44 -66 42 -64 42 -66 45 -69 46 -75 47 -72 49 -64 45 -60 43 -59 46 -57 50 -56 51 -56 51 -60 55 -64 59 -64 59
1788817294.246062,CSI_DATA,21728,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107177829,0,47,1,256,1,47 -16 2 0 -38 -89 -49 -78 -60 -73 -51 -76 -33 -82 -28 -84 -27 -85 -31 -80 -46 -72 -65 -68 -64 -63 -55 -64 -54 -70 -63 -76 -64 -85 -50 -84 -34 -75 -22 -72 -14 -69 -15 -68 -18 -60 -20 -52 -22 -47 -20 -31 -17 -27 -4 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -8 -23 -26 -21 -26 -21 -44 -24 -57 -21 -45 -18 -39 -15 -51 -17 -60 -24 -64 -29 -68 -32 -76 -32 -80 -31 -79 -28 -77 -27 -80 -28 -87 -19 -83 -10 -74 -11 -75 -6 -74 0 -70 -3 -70 -17 -70 -39 -77 -47 -84 -37 -84 3 -30 2 -92 -1 -89 -6 -83 -10 -71 -11 -67 -11 -76 -13 -83 -13 -85 -13 -85 -10 -82 -10 -79 -9 -72 -6 -71 -10 -76 -18 -81 -22 -88 -16 -86 -11 -83 -8 -82 -8 -72 -7 -65 -4 -58 -1 -55 0 -53 2 -45 0 -42 15 -41 11 -36 1 -7 -1 -2 0 -1 -1 1 0 -1 1 -3 3 -7 20 -35 15 -28 -4 -22 -2 -27 2 -39 6 -50 6 -53 3 -54 2 -55 2 -57 3 -61 9 -66 17 -66 24 -64 27 -62 29 -66 27 -67 25 -72 25 -77 22 -73 16 -69 13 -69 15 -70 17 -71 16 -71 12 -74 11 -77 13 -75
1788817294.256577,CSI_DATA,21729,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107187832,0,47,1,256,1,47 -16 2 0 -40 93 -42 40 -39 -21 -30 29 -25 85 -24 91 -23 86 -18 79 -16 85 -21 93 -24 87 -23 82 -27 89 -30 98 -26 91 -25 82 -24 82 -20 82 -16 74 -17 70 -19 72 -18 63 -20 41 -15 27 -8 27 -2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 9 -14 32 -7 29 -23 36 -34 41 -25 38 -18 40 -21 48 -23 56 -33 66 -48 70 -56 67 -56 66 -52 63 -45 59 -51 68 -64 77 -57 69 -48 59 -47 59 -43 65 -39 65 -42 60 -48 68 -49 85 -46 89 -44 78 -17 19 -50 71 -51 77 -50 62 -49 45 -42 58 -36 74 -33 72 -32 71 -31 74 -30 78 -33 77 -35 74 -36 75 -36 80 -33 85 -33 86 -34 77 -34 74 -36 74 -31 67 -29 60 -28 52 -26 47 -24 41 -23 33 -23 29 -29 16 -29 8 -7 0 -3 -1 0 -1 1 -1 -1 -1 -3 0 -7 1 -35 15 -26 17 -15 29 -20 28 -30 33 -39 33 -38 34 -36 38 -35 42 -36 43 -44 49 -54 50 -58 48 -58 45 -57 44 -61 47 -65 49 -69 51 -67 50 -61 46 -58 46 -55 49 -54 51 -55 50 -53 53 -54 60 -58 64 -61 62
1788817294.266214,CSI_DATA,21730,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107197875,0,47,1,256,1,47 -16 2 0 97 -19 87 -27 79 -41 76 -37 78 -26 81 -23 84 -23 84 -29 81 -45 76 -58 66 -51 65 -41 74 -41 83 -46 92 -46 91 -36 81 -25 75 -18 69 -15 68 -15 64 -15 56 -19 50 -21 33 -17 24 -12 6 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -6 30 -21 29 -17 47 -12 61 -10 53 -9 46 -11 52 -15 60 -18 66 -23 74 -25 83 -23 84 -18 79 -13 75 -10 79 -11 90 -8 85 2 73 4 71 0 68 3 66 10 72 6 77 -8 83 -25 88 -32 89 -29 28 -9 90 -25 89 -27 82 -31 73 -36 69 -35 72 -31 75 -29 77 -31 75 -34 77 -38 75 -43 67 -40 66 -37 71 -41 75 -48 80 -50 80 -43 77 -34 74 -28 66 -20 61 -19 57 -19 53 -19 51 -20 44 -19 39 -16 30 -14 21 -12 2 -4 -1 -1 -1 -1 -2 0 0 0 2 -1 6 -3 36 -10 30 -13 24 -14 25 -14 35 -10 48 -6 54 -8 57 -12 60 -11 63 -13 66 -13 71 -11 76 -7 77 -5 77 0 82 0 83 1 86 -1 87 -2 79 -3 73 -2 70 -1 70 3 73 2 77 -5 82 -14 85 -17 84 -17
1788817294.2752562,CSI_DATA,21731,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107207851,0,47,1,256,1,47 -16 2 0 5 96 12 91 17 84 12 80 11 85 13 90 15 89 18 89 18 94 19 92 13 80 2 75 7 80 27 86 39 95 31 99 18 86 11 75 9 69 10 66 11 64 10 65 12 60 9 43 3 36 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 8 0 28 2 26 -2 42 -5 56 -4 54 -1 54 2 59 3 60 -3 66 -20 76 -37 79 -45 78 -42 76 -32 73 -26 76 -27 80 -27 78 -21 76 -19 77 -21 71 -16 64 -16 71 -23 80 -21 87 -18 90 -22 88 14 4 39 26 42 30 44 29 48 24 51 20 49 26 41 31 39 30 38 30 38 28 41 21 39 12 38 10 41 12 47 16 52 19 50 20 50 19 50 22 43 25 34 24 25 20 22 15 26 13 23 10 14 8 26 -10 15 -11 0 -3 -1 -2 -1 -1 -2 -1 0 0 3 0 7 0 40 8 33 3 11 8 10 10 9 17 16 24 22 24 28 23 26 26 25 26 23 30 19 34 22 34 24 27 23 28 27 33 26 36 23 35 25 36 24 37 23 39 22 39 26 40 27 40 24 37 25 34 29 31 29 24
1788817294.28563,CSI_DATA,21732,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107220648,0,47,1,256,1,47 -16 2 0 36 -91 33 -90 37 -80 41 -87 36 -91 35 -82 34 -79 25 -71 26 -69 36 -79 38 -77 37 -72 32 -76 27 -23 23 21 23 -42 34 -91 39 -74 35 -62 35 -63 29 -54 16 -47 10 -52 20 -47 30 -44 8 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -5 17 -20 15 -29 19 -40 24 -40 21 -41 22 -58 19 -65 12 -57 18 -56 33 -63 53 -70 67 -68 61 -62 53 -63 51 -63 54 -65 48 -72 38 -75 43 -69 51 -56 49 -49 46 -54 48 -58 57 -65 59 -76 56 -82 20 -21 65 -67 62 -64 59 -61 60 -59 59 -62 57 -64 52 -60 50 -61 43 -61 44 -64 47 -67 49 -60 56 -62 57 -66 54 -54 55 -42 50 -53 50 -64 54 -60 51 -52 47 -47 39 -38 33 -33 29 -38 29 -34 27 -27 25 -14 17 -5 1 0 -1 0 -1 -1 -2 0 0 0 2 -1 6 -2 38 -11 34 -14 24 -22 25 -24 34 -28 39 -26 35 -30 34 -41 33 -47 33 -45 40 -46 48 -46 60 -50 63 -51 63 -47 69 -45 71 -40 72 -38 68 -40 59 -42 58 -40 59 -38 60 -36 59 -41 57 -46 63 -52 66 -57 63 -61
1788817294.294515,CSI_DATA,21733,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107229996,0,47,1,256,1,47 -16 2 0 45 84 48 87 52 91 51 83 50 74 55 75 54 71 51 66 50 74 48 82 41 79 37 73 49 75 65 78 72 73 64 68 51 66 51 63 50 58 47 56 49 55 42 50 23 39 10 32 11 30 3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 9 28 14 23 6 34 -1 42 10 38 21 45 20 55 21 56 20 67 8 85 -10 92 -16 91 -12 84 -5 76 0 19 4 -30 10 27 12 79 9 75 10 76 14 72 15 71 13 83 12 98 10 102 9 96 10 20 41 71 47 77 50 77 53 73 54 67 54 57 57 53 57 51 58 58 56 65 49 68 44 64 44 59 53 56 55 56 54 58 55 56 59 54 60 51 61 43 57 37 50 40 39 40 33 38 25 36 18 37 18 31 14 32 2 6 0 2 -1 -1 0 -2 0 0 -2 1 -3 6 -10 36 -5 33 12 29 13 34 9 41 4 46 7 45 14 50 17 51 20 54 20 63 10 76 -2 82 -8 79 -7 76 -2 77 3 63 7 49 12 65 14 75 16 69 20 67 23 71 22 72 20 75 18 80 16 82 14 77
1788817294.3037639,CSI_DATA,21734,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107246552,0,47,1,256,1,47 -16 2 0 -65 63 -64 74 -70 77 -66 67 -62 62 -66 64 -64 60 -60 55 -65 56 -68 58 -64 54 -61 52 -60 61 -59 75 -60 80 -65 70 -67 56 -63 49 -59 46 -56 44 -48 44 -40 40 -35 32 -30 23 -29 20 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 6 -29 25 -20 24 -32 23 -42 25 -34 31 -31 37 -35 43 -36 45 -47 47 -67 43 -83 33 -89 28 -84 27 -71 28 -69 34 -76 40 -70 40 -60 37 -61 37 -65 36 -66 31 -68 30 -76 34 -85 41 -85 42 -82 40 2 17 -2 54 -3 60 -1 63 0 62 1 59 3 56 2 55 2 53 3 53 2 54 0 53 3 49 4 47 5 49 7 56 9 61 7 60 5 56 3 54 4 46 3 41 -1 38 1 35 0 35 -5 33 -10 33 10 37 6 34 1 7 0 2 0 -1 -1 -2 -1 -1 -1 2 1 7 9 37 10 29 3 20 6 26 3 29 0 32 1 36 2 38 -2 38 -7 40 -12 42 -20 45 -23 47 -21 47 -21 45 -18 49 -20 50 -24 54 -21 60 -17 60 -15 55 -15 50 -15 45 -14 46 -18 46 -21 50 -19 54 -17 54
1788817294.312932,CSI_DATA,21735,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107249310,0,47,1,256,1,47 -16 2 0 100 -29 84 -25 71 -16 79 -18 85 -32 81 -39 83 -44 88 -44 89 -36 86 -30 81 -20 79 -18 82 -29 90 -40 103 -52 98 -51 81 -35 69 -27 63 -28 63 -29 56 -22 49 -23 50 -33 49 -23 55 -11 15 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 22 2 31 2 49 0 60 -4 59 -7 57 -13 56 -24 51 -26 57 -19 75 -8 89 9 90 23 86 23 82 13 81 6 84 14 86 17 82 5 77 1 70 3 68 -1 76 -4 81 2 84 7 89 5 92 1 15 20 55 32 54 21 47 11 42 8 45 9 47 14 48 22 49 32 50 28 51 30 55 29 54 33 52 34 55 32 62 27 68 23 64 20 59 26 52 26 46 28 40 28 33 31 30 26 34 18 29 15 22 13 0 20 0 11 -1 1 -1 -1 0 -2 -1 -2 -1 0 1 2 3 6 16 29 16 22 15 7 16 8 24 12 28 19 31 21 32 22 30 23 28 30 28 38 34 44 42 50 42 59 35 48 33 34 32 24 34 20 37 25 35 31 34 38 33 45 33 37 41 40 48 47 49 51 49 50 49 44
1788817294.3218932,CSI_DATA,21736,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107257883,0,47,1,256,1,47 -16 2 0 10 101 20 96 33 82 31 82 26 86 27 82 26 81 25 74 27 71 32 77 30 77 27 77 31 81 38 78 41 87 31 94 25 88 23 76 19 66 18 63 19 57 22 54 21 54 12 39 5 30 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 9 2 34 7 31 5 40 2 52 1 52 0 52 1 56 6 60 6 64 0 71 -10 82 -19 86 -20 80 -14 76 -9 81 -11 88 -17 84 -16 75 -11 77 -8 73 -8 63 -9 65 -8 67 -1 78 5 92 1 97 4 28 13 90 10 90 9 87 10 82 14 82 19 82 24 80 26 79 26 79 21 81 19 82 15 76 13 80 18 86 26 86 29 92 24 90 24 84 25 79 16 68 11 62 10 55 12 50 12 50 5 44 3 37 -1 30 0 24 0 3 0 -1 0 0 -1 -2 0 0 0 2 0 6 1 32 -3 28 -1 24 -4 28 -7 35 -7 47 0 55 6 59 7 57 8 57 4 61 -5 69 -16 76 -19 76 -21 73 -20 76 -19 79 -20 83 -21 83 -17 79 -15 75 -9 71 -8 70 -8 73 -8 76 -5 82 -5 88 -5 86
1788817294.332227,CSI_DATA,21737,1a:00:00:00:00:00,-1,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107267856,0,47,1,256,1,47 -16 2 0 -47 93 -35 91 -22 83 -25 81 -23 83 -17 82 -14 86 -17 90 -27 87 -29 86 -31 73 -32 66 -24 79 -14 91 -16 101 -24 103 -23 94 -15 81 -13 69 -13 68 -10 61 -13 59 -22 63 -22 49 -22 39 -6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 7 -14 27 -17 25 -29 34 -38 50 -35 49 -29 46 -25 51 -21 57 -25 63 -45 62 -70 54 -83 45 -82 40 -75 46 -65 59 -63 60 -66 53 -61 56 -55 66 -45 61 -37 55 -44 59 -55 54 -60 55 -61 64 -63 68 -13 24 -44 79 -44 82 -41 80 -38 74 -39 72 -39 70 -36 66 -35 67 -33 73 -30 78 -23 79 -19 73 -22 73 -22 80 -20 86 -23 93 -26 87 -28 82 -30 77 -33 68 -33 61 -27 55 -22 51 -21 55 -20 46 -18 34 -9 28 -2 22 0 2 1 0 0 -1 1 -2 -1 -1 -2 2 -3 7 -21 38 -14 34 -10 25 -12 22 -21 25 -29 35 -30 40 -33 44 -37 44 -37 46 -40 49 -49 52 -58 55 -57 56 -58 50 -61 51 -62 52 -62 54 -64 54 -61 53 -58 51 -54 45 -53 44 -53 50 -52 55 -50 60 -48 67 -45 69
1788817294.3420339,CSI_DATA,21738,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107280913,0,47,1,256,1,47 -16 2 0 44 -86 48 -90 46 -79 46 -76 49 -82 50 -80 43 -76 30 -66 25 -65 28 -77 28 -81 31 -84 38 -85 43 -89 37 -100 32 -93 43 -82 49 -72 44 -62 41 -63 35 -55 19 -46 10 -48 19 -49 28 -50 7 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -8 19 -27 14 -30 20 -39 24 -37 21 -34 22 -52 15 -62 14 -54 26 -53 31 -64 39 -77 47 -79 46 -73 47 -71 57 -67 64 -65 52 -68 38 -64 44 -56 52 -50 54 -50 48 -53 39 -59 41 -71 41 -80 37 -84 19 -15 64 -53 69 -54 71 -54 68 -53 67 -55 62 -58 57 -59 56 -57 57 -54 60 -55 61 -52 60 -49 61 -52 63 -60 61 -66 61 -70 56 -64 58 -60 56 -57 54 -55 52 -52 49 -42 40 -30 37 -28 36 -21 36 -15 23 9 15 11 2 2 0 1 -2 0 -2 -1 0 0 1 0 4 0 27 -2 26 -8 24 -20 26 -20 32 -23 36 -20 33 -20 35 -30 39 -36 46 -36 56 -31 63 -26 68 -24 74 -21 63 -18 52 -21 44 -24 42 -25 44 -29 49 -29 61 -28 71 -29 65 -30 66 -33 67 -34 71 -34 73 -36 68 -36
1788817294.35674,CSI_DATA,21739,1a:00:00:00:00:00,0,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,107302046,0,47,1,256,1,47 -16 2 0 -90 43 -98 44 -100 37 -90 34 -88 37 -92 40 -85 41 -70 39 -69 41 -80 44 -80 44 -83 42 -92 42 -97 48 -90 56 -80 53 -83 44 -81 36 -72 31 -71 32 -66 31 -50 30 -39 29 -40 23 -44 20 -11 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -34 5 -29 11 -42 11 -45 8 -38 13 -46 24 -52 30 -52 28 -65 23 -78 19 -86 16 -93 14 -90 16 -88 16 -95 10 -102 3 -91 9 -77 16 -76 10 -80 7 -80 14 -75 16 -77 18 -93 24 -99 27 -91 28 -26 3 -88 16 -93 17 -95 18 -89 20 -79 23 -79 25 -81 25 -79 24 -80 26 -83 29 -83 29 -81 28 -85 28 -89 30 -82 34 -74 36 -74 30 -80 26 -79 22 -73 24 -70 22 -63 16 -54 12 -49 12 -45 6 -44 -2 -27 -15 -22 -20 -5 -5 -1 -3 0 -1 1 0 -1 -1 -2 -1 -6 -3 -36 -7 -32 -1 -34 8 -39 7 -49 5 -52 0 -49 3 -53 8 -57 11 -60 8 -70 3 -78 -3 -83 -4 -82 -6 -81 -7 -85 -8 -89 -11 -89 -15 -87 -13 -80 -9 -77 -8 -76 -7 -78 -3 -79 0 -80 1 -87 2 -92 4 -89 4
