host_ts,type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data
1788827819.849667,CSI_DATA,843980,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,770927,0,47,1,128,1,-16 -20 -56 -59 -57 -58 -57 -56 -60 -54 -62 -51 -63 -47 -62 -40 -61 -37 -63 -31 -69 -26 -75 -23 -76 -21 -78 -21 -78 -19 -78 -18 -79 -18 -80 -19 -80 -19 -82 -19 -80 -17 -75 -18 -71 -16 -76 -19 -77 -22 -75 -26 -72 -31 -58 -62 -52 -68 -9 -13 -2 -5 0 0 1 0 0 0 -3 -2 -9 -6 -45 -38 -41 -44 -47 -43 -43 -46 -39 -52 -35 -56 -33 -62 -31 -65 -31 -66 -28 -65 -29 -68 -32 -71 -37 -74 -40 -76 -40 -76 -36 -78 -33 -74 -33 -74 -32 -74 -33 -75 -35 -72 -39 -68 -43 -62 -48 -61 -52 -61 -56 -64 -60 -66 -63 -66
1788827819.855212,CSI_DATA,843981,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,779513,0,47,1,128,1,-26 3 -81 17 -81 14 -80 15 -77 17 -73 21 -69 23 -65 23 -64 24 -66 27 -66 34 -66 40 -67 43 -66 45 -67 46 -68 44 -68 43 -66 43 -66 42 -65 41 -65 39 -65 35 -67 32 -69 32 -74 31 -75 28 -75 23 -79 -19 -76 -26 -14 -6 -4 -3 1 0 1 -2 0 -1 -3 2 -9 7 -50 37 -55 32 -50 37 -55 33 -59 28 -63 23 -65 18 -67 15 -67 13 -70 9 -74 5 -79 4 -83 8 -84 10 -85 8 -85 6 -84 3 -82 1 -82 0 -79 0 -77 4 -75 8 -76 11 -78 12 -80 12 -84 14 -85 19 -83 24
1788827819.861578,CSI_DATA,843982,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,788194,0,47,1,128,1,0 -28 1 -90 0 -89 -1 -89 -3 -87 -6 -86 -9 -84 -13 -82 -16 -80 -19 -80 -24 -80 -28 -79 -30 -78 -32 -79 -33 -80 -33 -81 -34 -83 -33 -83 -33 -83 -33 -84 -32 -84 -28 -83 -24 -82 -21 -82 -19 -84 -13 -84 -6 -84 11 -83 18 -81 4 -15 1 -5 -1 1 0 1 0 0 -3 -3 -6 -9 -31 -52 -25 -56 -19 -63 -13 -66 -8 -70 -3 -73 0 -76 4 -78 6 -80 10 -81 13 -83 15 -85 16 -87 18 -87 19 -86 21 -86 21 -85 21 -85 20 -86 19 -86 17 -86 15 -86 13 -87 10 -88 8 -88 6 -90 4 -92 2 -92
1788827819.871953,CSI_DATA,843983,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,799346,0,47,1,128,1,9 25 31 82 32 81 33 79 35 77 38 74 40 71 43 67 45 65 48 64 51 64 53 63 53 60 55 59 58 59 60 59 62 61 62 62 62 62 62 63 61 63 58 64 53 65 49 67 46 70 41 73 35 75 30 76 23 78 3 14 0 4 -1 -2 -2 -1 -1 -1 3 1 8 5 49 36 46 41 37 52 34 56 31 61 29 64 27 68 26 72 24 75 21 77 19 81 16 84 13 87 10 86 9 86 9 86 10 85 11 86 12 86 14 85 15 83 19 83 21 83 23 84 24 84 25 85 27 86 27 85
1788827819.882408,CSI_DATA,843984,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,809509,0,47,1,128,1,24 1 78 2 77 0 76 -1 75 -3 74 -6 72 -9 70 -12 69 -14 67 -18 67 -23 67 -27 66 -29 67 -30 68 -31 69 -32 71 -31 71 -31 71 -31 73 -30 72 -28 72 -26 70 -23 70 -21 71 -19 72 -14 72 -8 72 11 71 18 12 3 3 1 -2 -1 -2 0 -1 0 2 -2 8 -5 49 -24 51 -19 54 -17 57 -12 60 -8 62 -3 64 0 67 4 68 7 69 10 71 12 72 13 75 13 76 13 76 14 76 16 75 17 74 18 74 18 74 16 73 14 74 12 75 10 76 8 76 6 78 3 80 1 81 0
1788827819.897391,CSI_DATA,843985,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,823925,0,47,1,128,1,25 -10 84 -31 83 -31 81 -32 79 -34 76 -37 74 -40 70 -42 68 -44 66 -47 64 -51 62 -55 60 -57 60 -59 61 -60 63 -61 64 -61 64 -60 65 -61 66 -61 66 -60 67 -56 67 -52 67 -50 70 -48 72 -42 75 -36 79 -24 81 -16 14 -2 4 -1 -2 0 -2 1 -1 0 1 -4 6 -10 37 -50 43 -47 50 -41 56 -37 61 -34 65 -31 68 -28 72 -25 75 -23 78 -20 80 -18 83 -18 85 -18 85 -17 86 -16 87 -14 86 -13 87 -12 87 -12 86 -14 85 -16 84 -19 85 -22 85 -24 84 -25 85 -28 86 -31 86 -33
1788827819.902763,CSI_DATA,843986,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,828039,0,47,1,128,1,-20 18 -64 62 -64 62 -61 61 -58 63 -52 64 -47 68 -41 69 -38 71 -33 70 -32 72 -31 74 -30 74 -29 78 -27 79 -26 82 -26 82 -26 83 -24 83 -22 86 -20 84 -22 82 -25 76 -31 76 -36 74 -41 71 -45 68 -60 61 -66 55 -12 8 -5 1 0 -1 0 -2 0 -1 -1 2 -4 8 -24 51 -31 51 -43 49 -48 46 -54 44 -58 41 -62 41 -65 43 -67 44 -67 43 -70 43 -73 41 -77 39 -79 38 -80 38 -82 38 -79 37 -80 37 -79 38 -76 41 -72 43 -70 48 -68 52 -68 54 -67 54 -68 56 -70 58 -70 61
1788827819.911616,CSI_DATA,843987,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,838286,0,47,1,128,1,-15 23 -46 77 -45 76 -44 76 -41 76 -37 76 -32 76 -28 77 -24 77 -21 78 -19 80 -16 81 -13 80 -12 81 -10 83 -9 85 -9 87 -9 88 -9 88 -9 88 -10 87 -13 85 -17 83 -20 82 -24 82 -29 80 -34 76 -42 71 -47 66 -10 11 -4 2 0 -2 -1 -3 0 -1 0 3 -1 10 -6 60 -12 61 -20 60 -26 61 -32 62 -37 62 -40 62 -44 63 -48 64 -51 63 -55 63 -59 64 -62 64 -63 62 -64 61 -64 60 -63 60 -63 61 -62 62 -60 62 -58 64 -56 66 -54 69 -54 70 -53 71 -53 74 -52 76 -51 75
1788827819.920599,CSI_DATA,843988,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,848032,0,47,1,128,1,26 8 85 25 84 24 84 23 83 19 83 16 82 13 80 8 79 5 79 2 80 -3 81 -7 81 -10 83 -11 84 -12 86 -13 87 -12 87 -11 88 -11 88 -10 87 -8 86 -5 84 -3 83 0 84 2 83 8 81 14 77 30 74 37 13 7 3 2 -2 -1 -2 0 -2 -1 2 -2 10 -4 59 -14 61 -7 64 -2 66 5 68 11 69 15 71 20 72 25 73 28 73 32 73 35 75 37 77 38 78 39 77 39 77 41 75 42 76 43 76 42 76 41 76 38 77 36 79 34 81 32 82 30 85 28 87 27 88 25
1788827819.932576,CSI_DATA,843989,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,859909,0,47,1,128,1,27 -3 89 -8 88 -9 87 -10 85 -13 83 -16 82 -19 79 -22 77 -25 76 -28 75 -33 74 -38 72 -41 72 -42 74 -43 75 -43 77 -43 77 -43 78 -43 79 -43 78 -41 78 -38 77 -34 77 -32 79 -29 80 -24 81 -17 83 -2 83 6 14 1 4 1 -2 0 -2 1 -2 0 2 -3 8 -7 50 -37 53 -33 59 -26 63 -20 68 -16 71 -11 73 -7 76 -3 79 0 80 3 82 5 84 6 87 6 87 7 87 7 87 9 86 11 86 12 87 11 86 10 86 8 86 4 87 2 88 0 88 -2 89 -6 91 -8 91 -10
1788827819.9413068,CSI_DATA,843990,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,868032,0,47,1,128,1,17 -13 58 -42 57 -42 56 -43 54 -44 52 -46 49 -47 46 -49 43 -50 42 -51 40 -54 38 -56 36 -56 35 -57 34 -58 35 -60 35 -61 36 -61 36 -62 37 -62 37 -61 38 -59 40 -56 42 -54 45 -52 48 -48 51 -44 55 -37 57 -31 10 -6 3 -2 -1 0 -1 1 -1 0 0 -3 3 -8 22 -44 26 -43 32 -41 36 -40 41 -38 44 -37 48 -36 51 -35 54 -34 56 -33 59 -31 62 -30 64 -29 65 -27 65 -26 65 -26 64 -26 64 -26 65 -28 64 -29 63 -30 62 -32 62 -34 61 -35 61 -36 61 -38 62 -40 61 -39
1788827819.9504461,CSI_DATA,843991,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,878017,0,47,1,128,1,26 8 85 29 85 27 84 25 84 22 83 18 82 15 81 11 81 8 80 4 81 -2 82 -7 81 -10 83 -12 85 -12 86 -13 87 -12 88 -11 88 -10 89 -9 88 -7 87 -5 84 -2 83 -1 84 2 83 7 82 14 79 25 76 32 13 6 3 2 -2 -1 -2 0 -2 -1 2 -2 10 -4 59 -17 61 -11 65 2 67 8 69 14 69 19 70 24 71 29 72 33 72 37 72 40 74 41 76 41 77 41 76 42 76 44 74 45 74 46 75 46 74 44 74 42 76 40 78 38 80 37 81 33 84 30 87 28 87 27
1788827819.9609249,CSI_DATA,843992,1a:00:00:00:00:00,-29,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,888470,0,47,1,128,1,17 12 58 41 58 40 58 38 59 35 59 33 59 30 59 26 60 23 61 21 63 20 63 18 62 16 63 14 65 12 67 11 69 12 69 13 70 13 70 14 69 14 67 16 65 19 63 22 62 25 60 29 57 33 53 37 50 42 8 7 2 2 -2 -1 -2 -1 -1 -1 2 -1 8 0 49 4 49 9 48 18 48 22 48 26 48 29 48 33 48 37 48 40 48 43 47 46 47 50 47 53 45 54 44 54 44 53 44 52 45 52 47 51 47 50 48 48 50 47 52 46 53 46 53 46 55 46 57 46 56 45
1788827819.9760718,CSI_DATA,843993,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,902438,0,47,1,128,1,-23 -11 -73 -34 -74 -33 -73 -31 -73 -28 -73 -25 -72 -23 -71 -19 -71 -17 -71 -14 -73 -11 -75 -7 -74 -5 -75 -3 -76 -1 -78 0 -79 0 -80 -1 -81 -1 -81 -2 -80 -4 -79 -6 -77 -9 -76 -11 -76 -14 -74 -18 -72 -23 -66 -35 -62 -40 -11 -8 -3 -3 0 0 1 -1 0 0 -4 0 -10 0 -55 -1 -56 -6 -58 -12 -59 -17 -60 -22 -61 -26 -61 -30 -61 -34 -62 -38 -61 -41 -61 -44 -61 -47 -62 -49 -62 -50 -62 -51 -62 -51 -61 -51 -62 -50 -64 -49 -63 -48 -63 -46 -65 -44 -66 -43 -68 -42 -69 -41 -72 -40 -73 -40 -73 -39
1788827819.991816,CSI_DATA,843994,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,918916,0,47,1,128,1,18 -21 60 -67 59 -67 57 -67 54 -67 51 -68 47 -69 43 -71 39 -72 37 -73 34 -76 30 -79 27 -78 26 -80 26 -82 26 -83 26 -85 27 -85 27 -86 27 -87 28 -86 30 -83 32 -79 35 -78 38 -76 43 -73 48 -69 64 -55 69 -49 12 -9 4 -3 -2 0 -1 1 -1 0 0 -4 3 -11 23 -57 29 -56 30 -58 36 -57 42 -57 47 -56 51 -55 55 -54 58 -54 61 -53 65 -52 68 -52 71 -52 72 -51 72 -50 73 -49 73 -48 73 -49 73 -50 71 -51 69 -52 68 -55 67 -58 66 -60 65 -61 64 -64 65 -66 63 -66
1788827820.002578,CSI_DATA,843995,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,928458,0,47,1,128,1,-22 -14 -69 -43 -69 -42 -69 -41 -69 -38 -69 -35 -69 -32 -69 -28 -69 -25 -70 -22 -73 -18 -74 -14 -74 -11 -75 -10 -76 -10 -78 -9 -79 -10 -80 -11 -81 -11 -81 -12 -79 -13 -77 -16 -74 -17 -74 -19 -74 -21 -72 -25 -69 -30 -64 -38 -60 -44 -11 -9 -3 -4 0 0 1 -1 0 0 -3 0 -10 0 -55 1 -56 -5 -57 -18 -57 -23 -57 -29 -57 -33 -57 -37 -57 -42 -57 -45 -57 -48 -56 -50 -57 -53 -59 -54 -59 -54 -58 -55 -57 -56 -55 -57 -56 -58 -57 -57 -57 -56 -58 -54 -59 -52 -61 -51 -63 -49 -65 -47 -67 -46 -70 -46 -70 -44
1788827820.0075,CSI_DATA,843996,1a:00:00:00:00:00,-30,11,1,0,0,1,1,0,0,0,0,-96,0,6,0,928636,0,47,1,128,1,2 27 10 89 11 86 13 85 15 82 18 80 19 78 22 77 26 75 31 75 36 73 40 71 42 69 44 69 45 69 45 70 46 73 44 73 45 73 44 74 41 76 37 76 35 78 35 77 32 78 27 79 20 79 4 79 -4 78 -2 14 -1 4 -1 -2 -2 -2 -1 -1 2 2 7 8 39 47 35 52 23 58 18 63 13 66 10 69 8 71 5 74 1 77 -1 80 -2 83 -4 86 -4 88 -5 87 -7 87 -9 86 -10 86 -9 86 -9 86 -8 84 -8 83 -6 84 -4 87 -2 87 2 88 7 90 10 90 11 87
